time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.01265690203854565,0.06433156451777958,11.243290373486339,0.0293318406615084,6.25742395219816,0.0,0.021545125207922712,0.1999533019281568,2.587286473492684,0.024084862147774312,-0.08748362755309039,0.0,440.19718952848575,442.214013926786,440.8731777446209,441.168982246263
1.2600000000000007,-0.010786755440821806,0.07696723289444113,11.402458022880976,0.0306695296745092,6.2521554443052665,0.0,0.04134537627529059,0.22137396970188908,2.717977999117223,0.01845057385979006,-0.0884657264335239,0.0,453.6280376188322,453.5429392442895,452.772458646675,452.3189603530056
1.3200000000000007,-0.007742735655262241,0.09079191665081575,11.565464540265742,0.03154780516688849,6.2469317279523935,0.0,0.060579516651868955,0.23953496186562245,2.7155580042456418,0.005646823251742487,-0.08439436752344391,0.0,411.19474385823,411.5483120404471,410.77059077019055,409.63350736071664
1.3800000000000008,-0.0033032342410290894,0.10584719440226173,11.732372051311826,0.032042243750270316,6.242274284126349,0.0,0.08790816187384587,0.2623406055111076,2.8476811769437296,0.012980233391246064,-0.0666997613443676,0.0,453.6532747454556,455.06706824066663,453.8040809230125,454.3922303957635
1.4400000000000008,0.002906883278658527,0.1223093979666537,11.908029427250264,0.032842966613276126,6.238749737124099,0.0,0.11949196545854869,0.2864720345421171,3.007133543064609,0.01406583842629103,-0.04630127480637394,0.0,462.828596942158,464.42887212835194,462.8577035138705,462.9430075416742
1.5000000000000009,0.010966079647119938,0.14015000084006357,12.090570195824238,0.03449984496155434,6.236076253639862,0.0,0.14940521325711867,0.30833714475017493,3.077349753205917,0.04613775337540863,-0.04128254629125056,0.0,435.9748667809666,436.39281636574435,435.42242575794927,438.0975257438248
1.560000000000001,0.021032101266049524,0.1594596858591188,12.280686128608215,0.037879136229735266,6.233752925547581,0.0,0.18637794748299885,0.33565650915791284,3.259312170643479,0.07137489523742077,-0.03403967751514916,0.0,470.467747319953,471.0275507510041,470.9138027999267,472.8638057001234
1.620000000000001,0.0333205617522608,0.1804550701771515,12.480755647141505,0.04228471445209259,6.231860691223037,0.0,0.22342964750944103,0.36464651732247916,3.4091958097851536,0.07724025110032066,-0.02695188283429179,0.0,463.2701500116811,463.8268202780655,461.86639824989095,462.3327245089455
1.680000000000001,0.0478363506554378,0.20325877691648744,12.689113187541057,0.047226732045446695,6.230144523183025,0.0,0.2605853210764277,0.39596737859610726,3.535627855029864,0.09102991798651758,-0.032127288005004445,0.0,455.9945667542822,455.58072136366184,457.0193719249016,458.12242211984244
1.740000000000001,0.06466225051031448,0.228089387212133,12.90585738801826,0.05254046042247662,6.228523924079642,0.0,0.3004438422348498,0.4322863912690383,3.6886412226239282,0.08310715404530747,-0.01835693538610964,0.0,466.0228980098837,467.0978983701002,465.02809568274444,464.41317953392536
1.8000000000000012,0.08389176100901637,0.2551954584812787,13.131404268474748,0.05753699303692272,6.226893537910858,0.0,0.3406460022398149,0.47176082109372336,3.8290725446681617,0.08360999910488982,-0.05769874738947818,0.0,464.40270352100026,461.305912092442,463.01523262812185,463.0601413818278
1.8600000000000012,0.10554351094087054,0.28474267755077337,13.364747419393511,0.06253345285376799,6.223137230369559,0.0,0.3814299883947241,0.5136435168954143,3.9485517196835995,0.08259484315807433,-0.07486943663118023,0.0,458.0359900699539,456.66548251416026,457.99380234824594,457.9184786545976
1.9200000000000013,0.12947299318822836,0.316645261561443,13.601110641323372,0.06729099339926048,6.219040496337655,0.0,0.4165822931809096,0.5501863635627652,3.930215057994496,0.07170324992569359,-0.05759160093110306,0.0,412.8850907196049,414.4027379043095,415.5691435221763,414.6187394216298
1.9800000000000013,0.15587015210574787,0.35112519866570896,13.840854700280543,0.07127273267797829,6.21598151816643,0.0,0.46363474308417263,0.5995517813940842,4.060716342964064,0.052666733392110865,-0.04027019439515103,0.0,461.07779777105577,462.4426736390197,463.0964801073393,461.5995617722032
2.0400000000000014,0.18509872662926305,0.38859041108548176,14.087625184249776,0.07436573863862783,6.213426391929206,0.0,0.5108763561774676,0.6495752438792783,4.164522542238718,0.04921858784668184,-0.04767093606247231,0.0,454.6931850820254,454.09889364074553,455.69767959246366,455.4235771765339
2.1000000000000014,0.21723574036430995,0.4291408472625263,14.340893643722936,0.07773676605116098,6.210138522028107,0.0,0.5606363914028135,0.7023973811773561,4.277261475331294,0.06736522077372904,-0.07549586606349264,0.0,459.5611619128312,457.347957050663,458.1340099129173,459.57669731135763
2.1600000000000015,0.25250841769899984,0.47301426618118203,14.601923608961679,0.08243049283478143,6.205877887226293,0.0,0.6155506024848136,0.7604772370319673,4.4230649709553855,0.09402338807179428,-0.06328661455536841,0.0,470.11974333756416,471.06127726458465,467.8189807606796,469.89461679879764
